orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua
26,arroyo santo domingo,av053,31/10/2022,2022,primavera,17.1,14.0,7.06,8,ausente,ausente,ausente,ausente,1300.0,1000.0,120.0,3.6,1.6,0.67,0.52,,<30,21,<0.10,7,<0.001,40.9,"0,15",40.0,extremadamente deteriorada
27,espora 400 m,qu061,31/10/2022,2022,primavera,18.5,13.0,7.49,"7,06",ausencia,ausencia,ausencia,presencia,80.0,70.0,4.0,4.7,1.3,0.31,0.3,,<30,17,<0.10,"0,005",<0.001,0.0,"0,15",62.0,muy deteriorada
28,nautico 400 m,qu062,31/10/2022,2022,primavera,18.6,13.0,7.38,"7,08",ausencia,ausencia,ausencia,presencia,120.0,80.0,20.0,5.1,0.71,0.49,0.31,,<30,20,<0.10,"0,005",<0.001,17.0,"0,15",41.0,extremadamente deteriorada
29,pejerrey club 400 m,qu063,31/10/2022,2022,primavera,18.3,13.0,7.0,"7,24",ausencia,ausencia,presencia,ausencia,900.0,800.0,20.0,5.6,0.64,0.76,0.44,,39,25,<0.10,6,<0.001,63.7,"0,15",36.0,extremadamente deteriorada
30,calle 14 y costa - salida cloaca,bz078,31/10/2022,2022,primavera,15.04,11.0,11.02,"8,05",ausencia,ausencia,ausencia,ausencia,1600.0,1600.0,320.0,7.2,0.45,0.88,0.28,,37,37,<0.10,12,<0.001,92.4,"0,15",40.0,extremadamente deteriorada
31,puerto trinidad calle 47,bz077,31/10/2022,2022,primavera,18.06,16.0,10.39,"8,03",ausencia,ausencia,ausencia,ausencia,360.0,330.0,100.0,8.5,0.66,0.31,0.31,,30,25,<0.10,"0,005",<0.001,8.5,"0,15",39.0,extremadamente deteriorada
32,costanera hudson calle 63,bz080,31/10/2022,2022,primavera,18.7,12.0,8.54,"7,58",ausencia,ausencia,ausencia,ausencia,600.0,500.0,270.0,5.9,0.22,0.51,0.31,,48,34,<0.10,8,<0.001,11.7,"0,15",40.0,extremadamente deteriorada
33,boca cerrada (res.nat. punta lara),en-extra,31/10/2022,2022,primavera,,10.0,,,ausencia,ausencia,ausencia,ausencia,150.0,100.0,30.0,6.2,0.14,0.6,0.38,,72,39,<0.10,10,<0.001,74.2,"0,15",41.0,extremadamente deteriorada
34,camping eva peron,en081,31/10/2022,2022,primavera,16.0,7.0,11.05,"9,17",ausencia,ausencia,ausencia,ausencia,210.0,80.0,90.0,5.9,0.15,0.36,0.21,,33,31,<0.10,"0,005",<0.001,36.5,0.19,38.0,extremadamente deteriorada
35,toma de agua club de pesca,en082,31/10/2022,2022,primavera,17.2,6.0,8.38,"8,09",ausencia,ausencia,ausencia,ausencia,95.0,35.0,50.0,5.7,0.41,0.29,0.23,,46,26,<0.10,"0,005",<0.001,29.4,"0,15",41.0,extremadamente deteriorada
36,arroyo el gato,en083,31/10/0202,2022,primavera,18.0,4.0,7.36,"7,87",ausencia,ausencia,ausencia,ausencia,800.0,700.0,220.0,5.4,2.3,0.36,0.23,,<30,23,<0.10,"0,005",<0.001,16.7,"0,15",37.0,extremadamente deteriorada
37,ensenada prefectura isla santiago,en084,31/10/0202,2022,primavera,17.1,5.0,8.98,"8,05",ausencia,ausencia,ausencia,ausencia,130.0,30.0,45.0,6.1,0.4,0.24,0.24,,<30,39,<0.10,"0,005",<0.001,0.6,"0,15",54.0,muy deteriorada
38,balneario palo blanco,bs092,31/10/2022,2022,primavera,10.0,12.0,,,ausencia,ausencia,ausencia,presencia,800.0,600.0,400.0,6.9,0.38,0.24,0.24,,<30,23,<0.10,"0,005",<0.001,2.1,"0,15",43.0,extremadamente deteriorada
39,diagonal 66 (descarga cloaca),bs095,31/10/2022,2022,primavera,10.0,12.0,,,ausencia,presencia,ausencia,presencia,80000.0,80000.0,12000.0,5.2,1.2,30.12,0.39,,31,18.2,<0.10,"0,005",<0.001,20.2,"0,15",37.0,extremadamente deteriorada
40,playa la bagliardi,bs091,31/10/2022,2022,primavera,10.0,12.0,,,ausencia,ausencia,ausencia,presencia,1400.0,1000.0,380.0,4.6,0.8,0.45,0.43,,<30,40,<0.10,"0,005",<0.001,0.2,"0,15",49.0,muy deteriorada
41,balneario municipal,bs094,31/10/2022,2022,primavera,10.0,12.0,,,ausencia,ausencia,ausencia,presencia,1800.0,1500.0,500.0,5.2,0.55,0.27,0.27,,39,90,<0.10,5,<0.001,10.5,"0,15",39.0,extremadamente deteriorada
42,playa la balandra,bs093,31/10/2022,2022,primavera,10.0,12.0,,,ausencia,ausencia,ausencia,presencia,900.0,600.0,480.0,5.1,0.21,0.48,0.35,,<30,70,<0.10,5,<0.001,48.0,"0,15",34.0,extremadamente deteriorada
1,canal villanueva y rao lujan,ti001,22/2/2023,2023,verano,26.0,24.0,6.59,7.24,ausencia,ausencia,ausencia,presencia,600.0,100.0,130.0,3.9,"0,05",0.26,0.1,2.0,30.0,29.0,0.1,0.005,0.001,0.87,0.15,53.0,muy deteriorada
2,rao lujan y arroyo caraguata,ti006,22/2/2023,2023,verano,26.8,25.0,5.94,6.96,ausencia,ausencia,ausencia,presencia,1000.0,400.0,1.5,5.2,0.25,0.16,0.11,2.1,30.0,24.0,0.1,0.005,0.001,10.61,0.21,39.0,extremadamente deteriorada
3,canal aliviador y rao lujan,ti002,22/2/2023,2023,verano,27.6,24.0,6.14,6.88,ausencia,ausencia,ausencia,presencia,2000.0,1000.0,100.0,3.5,2.2,0.41,0.36,4.1,30.0,21.0,0.1,0.005,0.001,16.87,2.98,35.0,extremadamente deteriorada
4,rao carapachay y arroyo gallo fiambre,ti003,22/2/2023,2023,verano,26.1,25.0,5.02,6.82,ausencia,ausencia,ausencia,presencia,6000.0,500.0,220.0,3.9,0.56,0.23,0.17,2.2,30.0,28.0,0.1,0.005,0.001,10.89,0.15,37.0,extremadamente deteriorada
5,rao reconquista y rao lujan,ti004,22/2/2023,2023,verano,25.9,24.0,5.28,6.69,ausencia,presencia,ausencia,presencia,15000.0,3200.0,560.0,4.3,1.5,0.44,0.25,3.3,30.0,24.0,0.1,0.005,0.001,8.57,0.15,34.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,22/2/2023,2023,verano,25.2,24.0,5.02,6.4,ausencia,presencia,ausencia,presencia,2000.0,1100.0,100.0,7.3,3.8,0.5,0.4,4.3,30.0,20.0,0.1,0.005,0.001,18.37,0.15,31.0,extremadamente deteriorada
7,rao lujan y canal san fernando,ti007,22/2/2023,2023,verano,29.4,29.0,3.45,6.83,presencia,presencia,ausencia,presencia,21000.0,7200.0,1.19,3.4,4.6,0.52,0.48,3.5,30.0,6.0,0.1,0.005,0.001,11.02,0.15,29.0,extremadamente deteriorada
8,rao capitan y rao san antonio,ti008,22/2/2023,2023,verano,28.5,29.0,6.7,7.04,ausencia,ausencia,ausencia,ausencia,800.0,120.0,110.0,2.8,"0,05",0.1,0.1,2.0,30.0,28.0,0.1,0.005,0.001,<0.10,0.15,62.0,muy deteriorada
9,arroyo abra vieja y santa rosa,ti009,22/2/2023,2023,verano,28.0,29.0,5.19,6.91,ausencia,ausencia,ausencia,presencia,1200.0,350.0,550.0,2.1,0.23,0.23,0.12,2.0,30.0,45.0,0.1,0.006,0.001,25.58,0.15,37.0,extremadamente deteriorada
10,del arca,sf015,22/2/2023,2023,verano,26.0,14.0,5.65,,ausencia,ausencia,ausencia,presencia,15000.0,4700.0,920.0,5.1,1.2,0.26,0.23,2.1,30.0,21.0,0.1,0.005,0.001,<0.10,2.61,35.0,extremadamente deteriorada
11,espiga3n la farola,si021,22/2/2023,2023,verano,,,,,,,,,,,,,,,,,,,,,,,,,
12,reserva ecola3gica,si022,22/2/2023,2023,verano,28.0,27.0,6.5,6.0,ausencia,ausencia,ausencia,ausencia,1700.0,1000.0,60.0,4.3,0.51,0.46,0.19,3.1,52.0,20.0,0.1,0.005,0.001,11.81,0.15,37.0,extremadamente deteriorada
13,playa espiga3n de pacheco,si024,22/2/2023,2023,verano,28.7,30.0,8.53,6.95,ausencia,ausencia,ausencia,ausencia,5200.0,4500.0,110.0,5.5,0.5,0.3,0.28,2.5,30.0,24.0,0.1,0.005,0.001,6.7,0.99,40.0,extremadamente deteriorada
14,perao puente,si023,22/2/2023,2023,verano,,,,,,,,,,,,,,,,,,,,,,,,,
15,reserva barrio el ceibo,vl033,22/2/2023,2023,verano,25.9,28.0,8.27,7.24,ausencia,ausencia,ausencia,presencia,7600.0,1400.0,1.5,10.1,0.75,0.52,0.36,4.1,30.0,16.0,0.1,0.005,0.001,falto un frasco,0.27,34.0,extremadamente deteriorada
16,puerto de olivos espiga3n,vl032,22/2/2023,2023,verano,25.5,28.0,6.79,6.6,ausencia,ausencia,ausencia,presencia,2000.0,1200.0,320.0,7.3,0.44,0.27,0.23,3,57.0,15.0,0.1,0.005,0.001,falto un frasco,0.18,36.0,extremadamente deteriorada
17,costa y melo,vl031,22/2/2023,2023,verano,24.0,28.0,7.41,6.58,ausencia,ausencia,ausencia,presencia,7000.0,1600.0,300.0,5.4,0.92,0.41,0.24,4.9,30.0,14.0,0.1,0.033,0.001,falto un frasco,0.41,34.0,extremadamente deteriorada
18,parque de los niaos,ca041,22/2/2023,2023,verano,27.8,,8.0,7.7,ausencia,ausencia,ausencia,ausencia,1100.0,1100.0,400.0,<44,0.4,0.35,0.29,7,50.0,33.0,0.1,0.005,0.001,<0.10,0.27,49.0,muy deteriorada
19,costanera norte - espiga3n abanico,ca044,22/2/2023,2023,verano,25.2,,6.4,7.3,ausencia,ausencia,ausencia,ausencia,1300.0,1300.0,780.0,<44,0.6,0.35,0.21,<5,50.0,50.0,0.1,0.005,0.001,<0.10,0.15,38.0,extremadamente deteriorada
20,club de pescadores,ca046,22/2/2023,2023,verano,26.4,,7.9,7.7,ausencia,ausencia,ausencia,ausencia,1700.0,1600.0,480.0,<44,0.1,0.45,0.17,6,50.0,65.0,0.1,0.005,0.001,20.82,0.41,40.0,extremadamente deteriorada
22,escollera de propaneros,av054,22/2/2023,2023,verano,24.69,25.0,3.03,7.0,ausencia,ausencia,ausencia,ausencia,7000.0,2200.0,200.0,9.9,"0,05",0.64,0.57,4.9,30.0,23.0,0.1,0.005,0.001,19.6,0.54,37.0,extremadamente deteriorada
23,polo petroquamico dock sud,av051,22/2/2023,2023,verano,23.87,26.0,4.85,7.23,ausencia,ausencia,ausencia,ausencia,1000.0,100.0,240.0,3.7,0.44,0.47,0.32,2.6,30.0,27.0,0.1,0.005,0.001,3.67,0.16,45.0,muy deteriorada
24,arroyo saranda,av052,22/2/2023,2023,verano,24.2,26.0,4.99,7.36,ausencia,ausencia,ausencia,ausencia,1000.0,200.0,120.0,3.6,0.63,0.28,0.22,3.5,30.0,23.0,0.1,0.005,0.001,7.62,0.2,38.0,extremadamente deteriorada
25,costa de villa domanico,av055,22/2/2023,2023,verano,24.5,26.0,3.02,7.45,ausencia,ausencia,ausencia,ausencia,4000.0,2000.0,10.0,10.6,"0,05",0.75,0.36,5.3,30.0,21.0,0.1,0.007,0.001,17.06,0.9,39.0,extremadamente deteriorada
26,arroyo santo domingo,av053,22/2/2023,2023,verano,24.6,26.0,1.99,7.5,ausencia,ausencia,ausencia,ausencia,5000.0,900.0,10.0,9.9,"0,05",0.42,0.4,4.5,30.0,21.0,0.1,0.009,0.001,4.57,0.25,40.0,extremadamente deteriorada
27,espora 400 m,qu061,22/2/2023,2023,verano,25.3,28.0,6.82,5.32,ausencia,ausencia,ausencia,ausencia,1000.0,170.0,25.0,7,0.76,0.68,0.33,6.3,30.0,23.0,0.1,0.007,0.001,44.42,0.15,37.0,extremadamente deteriorada
28,nautico 400 m,qu062,22/2/2023,2023,verano,25.0,28.0,6.3,5.31,ausencia,ausencia,ausencia,ausencia,2000.0,120.0,2.0,7.6,0.59,0.38,0.23,3.2,30.0,35.0,0.1,0.007,0.001,2.61,0.15,47.0,muy deteriorada
29,pejerrey club 400 m,qu063,22/2/2023,2023,verano,25.0,28.0,7.23,6.32,ausencia,ausencia,ausencia,ausencia,6000.0,400.0,30.0,6.9,0.24,0.34,0.18,2.7,30.0,38.0,0.1,0.011,0.001,3.1,5.0,,
30,calle 14 y costa - salida cloaca,bz078,22/2/2023,2023,verano,,24.0,,,ausencia,ausencia,ausencia,ausencia,1000.0,800.0,530.0,2.4,0.05,0.86,0.14,17,120.0,150.0,0.1,0.005,0.001,174.32,5.0,,
31,puerto trinidad calle 47,bz077,22/2/2023,2023,verano,,26.0,,,ausencia,ausencia,ausencia,ausencia,4000.0,130.0,200.0,<2.0,"0,05",0.55,0.16,6.5,59.0,140.0,0.1,0.006,0.001,133.41,5.0,,
32,costanera hudson calle 63,bz080,22/2/2023,2023,verano,,28.0,,,ausencia,ausencia,ausencia,ausencia,7000.0,100.0,120.0,<2.0,0.06,0.52,0.14,7.6,96.0,120.0,0.1,0.005,0.001,101.82,5.0,,
33,boca cerrada (res.nat. punta lara),en-extra,22/2/2023,2023,verano,,24.0,,,ausencia,presencia,ausencia,presencia,200.0,100.0,20.0,<2.0,0.07,0.36,0.12,4.1,38.0,80.0,0.1,0.005,0.001,101.82,5.0,,
34,camping eva pera3n,en081,22/2/2023,2023,verano,25.4,25.0,11.49,9.59,ausencia,ausencia,ausencia,ausencia,300.0,40.0,60.0,2.4,0.06,0.26,0.1,3.5,30.0,60.0,0.1,0.005,0.001,82.3,5.0,,
35,toma de agua club de pesca,en082,22/2/2023,2023,verano,24.2,25.0,7.13,8.69,ausencia,ausencia,ausencia,ausencia,700.0,60.0,40.0,2.5,"0,05",0.81,0.2,11,230.0,432.0,0.1,0.005,0.001,740.93,5.0,,
36,arroyo el gato,en083,22/2/2023,2023,verano,24.4,25.0,2.68,7.82,ausencia,ausencia,ausencia,ausencia,22000.0,5600.0,2.4,2.7,11,0.59,0.17,12,90.0,65.0,0.1,0.005,0.001,52.69,5.0,,
37,ensenada prefectura isla santiago,en084,22/2/2023,2023,verano,22.8,25.0,6.13,8.07,ausencia,ausencia,ausencia,ausencia,12000.0,320.0,100.0,5.6,0.11,0.3,0.12,3.2,40.0,27.0,0.1,0.005,0.001,34.02,5.0,,
38,balneario palo blanco,bs092,22/2/2023,2023,verano,22.0,25.0,6.24,7.75,ausencia,ausencia,ausencia,presencia,7000.0,3200.0,480.0,3.7,4,0.57,0.4,3.8,30.0,30.0,0.1,0.005,0.001,53.07,5.0,,
39,diagonal 66 (descarga cloaca),bs095,22/2/2023,2023,verano,22.0,25.0,5.92,7.96,presencia,presencia,presencia,presencia,9000.0,2000.0,1.0,<2.0,18,1.6,1.6,4.8,30.0,2.9,0.1,0.005,0.001,17.42,5.0,,
40,playa la bagliardi,bs091,22/2/2023,2023,verano,21.0,25.0,6.65,7.76,ausencia,ausencia,ausencia,presencia,4000.0,500.0,280.0,5.6,0.84,0.54,0.41,3.3,70.0,13.0,0.1,0.005,0.001,<0.10,5.0,,
41,balneario municipal,bs094,22/2/2023,2023,verano,20.0,24.0,7.53,8.21,ausencia,ausencia,ausencia,presencia,700.0,400.0,330.0,2.9,0.51,0.27,0.17,3.7,59.0,95.0,0.1,0.008,0.001,20.52,5.0,,
42,playa la balandra,bs093,22/2/2023,2023,verano,20.0,23.0,5.8,7.47,ausencia,ausencia,ausencia,presencia,1200.0,900.0,720.0,3.2,0.57,0.79,0.53,3.4,58.0,17.0,0.1,0.005,0.001,<0.10,5.0,,
1,canal villanueva y rao lujan,ti001,10/5/2023,2023,otono,18.0,12.0,7.09,7.22,ausencia,ausencia,ausencia,ausencia,3200.0,2200.0,770.0,3.90,0.30,0.16,0.15,2.0,30.0,45.0,0.1,0.005,1.0,2.56,0.15,39.0,extremadamente deteriorada
2,rao lujan y arroyo caraguata,ti006,10/5/2023,2023,otono,18.0,12.0,7.12,7.22,ausencia,ausencia,ausencia,presencia,300.0,1100.0,300.0,6.70,0.13,0.11,0.1,2.0,30.0,60.0,0.1,0.005,1.0,0.67,0.15,38.0,extremadamente deteriorada
3,canal aliviador y rao lujan,ti002,10/5/2023,2023,otono,18.0,12.0,6.16,7.33,ausencia,ausencia,ausencia,ausencia,5.0,3.0,200.0,4.20,0.86,0.21,0.2,2.0,30.0,45.0,0.1,0.005,1.0,0.10,0.15,37.0,extremadamente deteriorada
4,rao carapachay y arroyo gallo fiambre,ti003,10/5/2023,2023,otono,18.0,12.0,6.08,7.32,ausencia,ausencia,presencia,ausencia,4000.0,2.9,640.0,4.80,0.99,0.18,0.17,2.00,30.0,50.0,0.1,0.005,1.0,0.10,0.15,35.0,extremadamente deteriorada
5,rao reconquista y rao lujan,ti004,10/5/2023,2023,otono,18.0,12.0,5.85,7.06,ausencia,ausencia,ausencia,ausencia,2.0,1.5,250.0,5.30,0.49,0.19,0.18,2.0,30.0,45.0,0.1,0.005,1.0,0.35,0.15,40.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,10/5/2023,2023,otono,19.0,11.0,5.26,7.05,ausencia,ausencia,ausencia,ausencia,41.0,20.0,9300.0,9.60,3.00,0.31,0.3,3.60,30.0,45.0,0.1,0.005,1.0,1.31,0.15,35.0,extremadamente deteriorada
7,rao lujan y canal san fernando,ti007,10/5/2023,2023,otono,18.0,15.0,5.88,7.16,ausencia,ausencia,ausencia,presencia,4.0,600.0,930.0,4.30,0.75,0.21,0.2,2.0,30.0,50.0,0.1,0.005,1.0,1.28,0.15,35.0,extremadamente deteriorada
8,rao capitan y rao san antonio,ti008,10/5/2023,2023,otono,19.0,14.0,8.09,7.3,ausencia,ausencia,ausencia,ausencia,,,,3.10,0.06,0.1,0.1,2.0,30.0,70.0,0.1,0.005,1.0,0.35,0.15,43.0,extremadamente deteriorada
9,arroyo abra vieja y santa rosa,ti009,10/5/2023,2023,otono,18.0,14.0,7.82,7.08,ausencia,ausencia,ausencia,ausencia,235.0,220.0,140.0,<2.0,0.07,0.1,0.1,2.0,30.0,65.0,0.1,0.0051,1.0,0.91,0.15,40.0,extremadamente deteriorada
10,del arca,sf015,10/5/2023,2023,otono,19.0,20.0,5.85,,ausencia,ausencia,ausencia,ausencia,5000.0,1400.0,300.0,6.20,0.62,0.21,0.2,2.0,30.0,40.0,0.1,0.005,1.0,2.79,0.15,35.0,extremadamente deteriorada
11,espiga3n la farola,si021,10/5/2023,2023,otono,,,,,,,,,,,,,,,,,,,0.1,,,,,,
12,reserva ecola3gica,si022,10/5/2023,2023,otono,18.0,21.0,6.32,,ausencia,ausencia,ausencia,ausencia,1.3,600.0,130.0,5.30,0.77,0.15,0.14,2.0,30.0,23.0,0.1,0.005,1.0,7.40,0.15,35.0,extremadamente deteriorada
13,playa espiga3n de pacheco,si024,10/5/2023,2023,otono,18.0,22.0,5.16,,ausencia,ausencia,ausencia,ausencia,5800.0,4200.0,500.0,6.90,0.94,0.2,0.19,2.0,30.0,13.0,0.1,0.005,1.0,6.40,0.15,35.0,extremadamente deteriorada
14,perao puente,si023,10/5/2023,2023,otono,20.0,22.0,3.24,,ausencia,ausencia,ausencia,ausencia,24.0,19000.0,5000.0,20.00,2.90,0.43,0.33,3.10,30.0,3.5,0.1,0.005,1.0,1.31,0.15,32.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,10/5/2023,2023,otono,18.0,16.0,6.6,6.73,ausencia,ausencia,ausencia,ausencia,3.4,3.4,800.0,8.70,0.93,0.22,0.21,2.0,30.0,14.0,0.1,0.005,1.0,2.72,0.15,37.0,extremadamente deteriorada
16,puerto de olivos espiga3n,vl032,10/5/2023,2023,otono,18.0,15.0,5.2,6.74,ausencia,ausencia,ausencia,ausencia,4.2,4.0,100.0,8.80,1.00,0.21,0.2,2.0,30.0,12.0,0.1,0.005,1.0,0.10,0.15,37.0,extremadamente deteriorada
17,costa y melo,vl031,10/5/2023,2023,otono,17.0,15.0,5.57,6.85,ausencia,ausencia,ausencia,ausencia,6.8,3.7,50.0,9.30,0.89,0.22,0.21,2.0,30.0,14.0,0.1,0.005,1.0,3.30,0.15,36.0,extremadamente deteriorada
18,parque de los niaos,ca041,10/5/2023,2023,otono,19.0,19.0,2.2,7.5,ausencia,ausencia,ausencia,ausencia,200.0,140.0,180.0,<44,4.00,,0.2,9.00,50.0,17.0,0.1,0.0055,1.0,0.36,0.15,33.0,extremadamente deteriorada
19,costanera norte - espiga3n abanico,ca044,10/5/2023,2023,otono,18.0,18.0,6.2,7.3,ausencia,ausencia,ausencia,ausencia,29.0,21.0,760.0,<44,2.00,0.12,0.11,<5,50.0,21.0,0.1,0.005,1.0,0.10,0.15,35.0,extremadamente deteriorada
20,club de pescadores,ca046,10/5/2023,2023,otono,18.0,18.0,7.6,7.4,ausencia,ausencia,ausencia,ausencia,19.0,19.0,5500.0,<44,0.90,0.17,0.16,<5,50.0,40.0,0.1,0.005,1.0,0.87,0.15,35.0,extremadamente deteriorada
21,reserva ecola3gica costanera sur - playita,ca047,10/5/2023,2023,otono,18.0,18.0,7.6,7.3,ausencia,ausencia,ausencia,ausencia,4.1,4.1,760.0,<44,0.50,0.16,0.15,7.00,50.0,68.0,0.1,0.005,1.0,0.10,0.15,39.0,extremadamente deteriorada
22,escollera de propaneros,av054,10/5/2023,2023,otono,18.0,15.0,3.55,7.08,ausencia,ausencia,ausencia,presencia,,,,10.20,1.10,0.32,0.31,2.90,30.0,45.0,0.1,0.0078,1.0,0.10,0.15,37.0,extremadamente deteriorada
23,polo petroquamico dock sud,av051,10/5/2023,2023,otono,18.0,15.0,5.22,7.33,ausencia,ausencia,ausencia,ausencia,,,,5.80,0.73,0.25,0.24,2.0,30.0,50.0,0.1,0.005,1.0,5.52,0.15,40.0,extremadamente deteriorada
24,arroyo saranda,av052,10/5/2023,2023,otono,19.0,15.0,5.24,7.48,ausencia,ausencia,ausencia,presencia,,,,8.50,0.52,0.25,0.24,4.20,30.0,37.0,0.1,0.005,1.0,2.61,0.15,39.0,extremadamente deteriorada
25,costa de villa domanico,av055,10/5/2023,2023,otono,19.0,15.0,4.45,7.48,ausencia,ausencia,ausencia,ausencia,,,,8.90,0.44,0.26,0.25,4.10,30.0,32.0,0.1,0.005,1.0,1.81,0.15,41.0,extremadamente deteriorada
26,arroyo santo domingo,av053,10/5/2023,2023,otono,18.0,15.0,3.22,7.52,ausencia,ausencia,ausencia,ausencia,5000.0,2500.0,80.0,15.20,2.90,0.57,0.56,3.80,30.0,11.0,0.1,0.005,1.0,0.10,0.15,35.0,extremadamente deteriorada
27,espora 400 m,qu061,10/5/2023,2023,otono,17.0,23.0,,7.15,ausencia,ausencia,ausencia,ausencia,2000.0,350.0,40.0,3.00,0.33,0.15,0.14,2.0,30.0,60.0,0.1,0.005,1.0,3.45,0.15,38.0,extremadamente deteriorada
28,nautico 400 m,qu062,10/5/2023,2023,otono,17.0,23.0,5.7,7.04,ausencia,ausencia,ausencia,ausencia,3.0,840.0,88.0,2.70,0.22,0.14,0.13,2.0,30.0,70.0,0.1,0.005,1.0,17.13,0.15,37.0,extremadamente deteriorada
29,pejerrey club 400 m,qu063,10/5/2023,2023,otono,17.0,23.0,,6.75,ausencia,ausencia,ausencia,ausencia,2.0,400.0,60.0,10.00,0.78,0.3,0.29,2.0,30.0,17.0,0.1,0.005,1.0,1.20,0.15,36.0,extremadamente deteriorada
30,calle 14 y costa - salida cloaca,bz078,10/5/2023,2023,otono,,12.0,,,ausencia,ausencia,ausencia,ausencia,178.0,170000.0,9000.0,6.30,16.00,1.2,1.2,24.00,41.0,12.0,0.1,0.005,1.0,5.91,0.15,28.0,extremadamente deteriorada
31,puerto trinidad calle 47,bz077,10/5/2023,2023,otono,,14.0,,,ausencia,ausencia,ausencia,ausencia,2.0,2000.0,7600.0,16.70,2.10,0.43,0.42,7.90,30.0,23.0,0.1,0.0076,1.0,126.75,0.15,31.0,extremadamente deteriorada
32,costanera hudson calle 63,bz080,10/5/2023,2023,otono,,13.0,,,ausencia,ausencia,ausencia,ausencia,1.0,900.0,500.0,4.20,0.30,0.39,0.13,5.20,36.0,22.0,0.1,0.005,1.0,120.95,0.15,34.0,extremadamente deteriorada
33,boca cerrada (res.nat. punta lara),en-adic,10/5/2023,2023,otono,,11.0,,,ausencia,ausencia,ausencia,ausencia,,,,7.00,0.09,0.27,0.15,3.00,30.0,20.0,0.1,0.005,1.0,94.81,0.15,37.0,extremadamente deteriorada
34,camping eva pera3n,en081,10/5/2023,2023,otono,17.0,15.0,12.62,9.38,ausencia,ausencia,ausencia,ausencia,700.0,130.0,15.0,6.10,0.09,0.23,0.18,3.20,30.0,27.0,0.1,0.005,1.0,152.11,0.15,36.0,extremadamente deteriorada
35,toma de agua club de pesca,en082,10/5/2023,2023,otono,17.0,15.0,9.05,8.55,ausencia,ausencia,ausencia,ausencia,100.0,35.0,5.0,5.10,0.17,0.19,0.18,2.0,30.0,25.0,0.1,0.005,1.0,20.60,0.15,40.0,extremadamente deteriorada
36,arroyo el gato,en083,10/5/2023,2023,otono,17.0,15.0,4.24,7.84,ausencia,ausencia,ausencia,ausencia,15000.0,6800.0,1200.0,6.20,0.62,0.21,0.2,2.0,30.0,40.0,0.1,0.005,1.0,2.79,0.15,34.0,extremadamente deteriorada
37,ensenada prefectura isla santiago,en084,10/5/2023,2023,otono,17.0,15.0,7.43,7.88,ausencia,ausencia,ausencia,ausencia,200.0,120.0,40.0,11.60,0.23,0.16,0.15,2.0,30.0,27.0,0.1,0.005,1.0,32.49,0.15,39.0,extremadamente deteriorada
38,balneario palo blanco,bs092,10/5/2023,2023,otono,17.0,13.0,6.33,8.7,ausencia,ausencia,ausencia,ausencia,1.0,400.0,120.0,5.50,0.13,0.22,0.18,2.60,30.0,45.0,0.1,0.005,1.0,47.31,0.15,35.0,extremadamente deteriorada
39,diagonal 66 (descarga cloaca),bs095,10/5/2023,2023,otono,18.0,16.0,11.7,9.39,ausencia,ausencia,ausencia,ausencia,32000.0,32000.0,1500.0,22.50,6.30,0.61,0.51,4.80,30.0,12.0,0.1,0.005,1.0,29.02,0.15,32.0,extremadamente deteriorada
40,playa la bagliardi,bs091,10/5/2023,2023,otono,16.0,13.0,10.88,9.18,ausencia,ausencia,ausencia,ausencia,24.0,11200.0,5000.0,21.50,4.40,0.43,0.42,5.50,30.0,20.0,0.1,0.005,1.0,30.49,0.15,32.0,extremadamente deteriorada
41,balneario municipal,bs094,10/5/2023,2023,otono,17.0,13.0,10.02,9.04,ausencia,ausencia,ausencia,ausencia,1.1,700.0,80.0,4.20,0.09,0.18,0.15,2.0,30.0,40.0,0.1,0.005,1.0,41.65,0.15,35.0,extremadamente deteriorada
42,playa la balandra,bs093,10/5/2023,2023,otono,18.0,13.0,5.93,8.35,ausencia,ausencia,ausencia,ausencia,500.0,500.0,140.0,3.70,0.09,0.17,0.12,2.10,30.0,32.0,0.1,0.005,1.0,54.87,0.15,36.0,extremadamente deteriorada
1,canal villanueva y rao lujan,ti001,23/8/2023,2023,invierno,16.3,11.0,8.53,7.27,ausencia,ausencia,ausencia,presencia,240.0,200.0,300.0,4.2,0.19,0.57,0.2,2.0,30.0,38.0,0.1,0.005,0.001,1.02,0.15,48.0,muy deteriorada
2,rao lujan y arroyo caraguata,ti006,23/8/2023,2023,invierno,15.0,11.0,6.88,7.13,ausencia,ausencia,presencia,presencia,15000.0,8300.0,5000.0,6.3,0.72,0.21,0.2,2.0,38.0,37.0,0.1,0.005,0.001,1.81,0.16,34.0,extremadamente deteriorada
